"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","ISE","5164","Trans and Appl of Emerg Tech","Harmon","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","85661","  3"
"2019-20","Fall","ME","5514","Vibrations Mech System","Barry","3.45","25","12.5","37.5","25","0","0","0","0","0","0","0","0","0","8","86369","  3"
"2019-20","Fall","MSE","3054","Mech Behavior of Materials","Aidi","3.13","50","0","0","25","0","0","0","12.5","12.5","0","0","0","0","8","87544","  3"
"2019-20","Fall","CHE","5334","Colloid and Interface Science","Ducker","3.73","50","37.5","0","0","12.5","0","0","0","0","0","0","0","0","8","89963","  3"
"2019-20","Fall","CEE","5640","Highway Transportation Safety","Tignor","3.3","12.5","37.5","12.5","12.5","12.5","12.5","0","0","0","0","0","0","0","8","90270","  3"
"2019-20","Fall","ME","5984","SS:Mlclr&Contnm Phys Int Phenm","Qiao","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","90637","  3"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.54","50","25","0","8.3","8.3","0","0","8.3","0","0","0","0","0","12","10349","  2"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.75","83.3","0","0","8.3","0","0","8.3","0","0","0","0","0","0","12","10352","  2"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Pitt","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","10404","  3"
"2019-20","Spring","AOE","5054","Elastic Stability","Kapania","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","10448","  3"
"2019-20","Spring","AOE","6174","Computational Plasma Dynamics","Srinivasan","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","10526","  3"
"2019-20","Spring","CEE","3314","Water Resources Engineering","Scardina","3.57","16.7","50","16.7","16.7","0","0","0","0","0","0","0","0","0","6","11951","  4"
"2019-20","Spring","CEE","3684","Civil Engineering Materials","Brand","3.07","16.7","0","0","50","33.3","0","0","0","0","0","0","0","0","6","11969","  4"
"2019-20","Spring","CEE","4534","Earth Pres Fdn Struc","Rodriguez-Marek","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","11984","  3"
"2019-20","Spring","CEE","5126","Environ Engr Design","Knocke","3.69","25","62.5","0","12.5","0","0","0","0","0","0","0","0","0","8","12018","  3"
"2019-20","Spring","CS","5486","Numer Analy and Softw","Lattimer","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","13141","  3"
"2019-20","Spring","CS","5714","Usability Engineering","Gabbard","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","13158","  3"
"2019-20","Spring","CS","6204","TS: Systems Security Seminar","Hicks","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","13231","  3"
"2019-20","Spring","CS","6724","TS: Human-AI Interaction","Luther","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","13238","  3"
"2019-20","Spring","ECE","4534","Embedded System Design","Jones","3.62","66.7","0","0","16.7","16.7","0","0","0","0","0","0","0","0","6","13416","  4"
"2019-20","Spring","ECE","5454","Optimization Techniques - ECE","Yu","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","0","8","13497","  3"
"2019-20","Spring","ECE","5514","Design of Systems on a Chip","Paul","3.71","75","0","0","12.5","12.5","0","0","0","0","0","0","0","0","8","13504","  3"
"2019-20","Spring","ECE","5560","Fundamentals of Info Security","Lou","3.68","50","25","0","25","0","0","0","0","0","0","0","0","0","8","13509","  3"
"2019-20","Spring","ECE","5764","Applied Linear Control","Southward","3.55","25","37.5","12.5","25","0","0","0","0","0","0","0","0","0","8","13525","  3"
"2019-20","Spring","ENGE","6714","TS: Engineering in the Wild","Paretti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","14344","  3"
"2019-20","Spring","ESM","2074","Computational Methods","Staples","3.27","50","0","8.3","16.7","0","16.7","0","0","8.3","0","0","0","0","12","14705","  2"
"2019-20","Spring","ISE","2214","Manufacturing Processes Lab","Kong","3.8","58.3","25","12.5","4.2","0","0","0","0","0","0","0","0","0","24","15916","  1"
"2019-20","Spring","ISE","2214","Manufacturing Processes Lab","Kong","3.83","62.5","25","8.3","4.2","0","0","0","0","0","0","0","0","0","24","15921","  1"
"2019-20","Spring","ISE","5414","Random Process","Tunc","3.74","62.5","0","37.5","0","0","0","0","0","0","0","0","0","0","8","15984","  3"
"2019-20","Spring","ME","4994","Undergraduate Research","Asbeck","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","16639","  3"
"2019-20","Spring","ME","5034","Bio-Inspired Technology","Mueller","3.75","75","0","0","25","0","0","0","0","0","0","0","0","0","8","16665","  3"
"2019-20","Spring","ME","5214","Combustion","Meadows","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","16667","  3"
"2019-20","Spring","MINE","3554","Resource Recovery","Yoon","3.87","66.7","25","8.3","0","0","0","0","0","0","0","0","0","0","12","17327","  2"
"2019-20","Spring","MINE","4536","Senior Design Project","Westman","3.61","66.7","0","8.3","16.7","0","0","8.3","0","0","0","0","0","0","12","17332","  2"
"2019-20","Spring","NSEG","5604","Radiation Detect & Shielding","Pierson","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","17891","  3"
"2019-20","Spring","MSE","5164","Corrosion & Electrochem Proc","Cai","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19638","  3"
"2019-20","Spring","CS","4104","Data and Algorithm Analysis","Raghvendra","3.46","50","12.5","0","25","0","0","12.5","0","0","0","0","0","0","8","19684","  3"
"2019-20","Spring","AOE","6254","Turbulence Modeling & Simulat","Roy","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","20077","  3"
"2019-20","Spring","ECE","5644","Game Theory for Comm Networks","Saad","2.79","0","25","37.5","0","0","0","25","0","0","12.5","0","0","0","8","20368","  3"
"2019-20","Spring","ECE","6524","Deep Learning","Xuan","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","20467","  3"
"2019-20","Spring","AOE","4984","SS:Adv Astromech&Space Mission","Black","3.26","0","37.5","25","12.5","25","0","0","0","0","0","0","0","0","8","21010","  3"
"2019-20","Spring","AOE","5984","SS: Machine Learning & UQ","Xiao","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","0","8","21011","  3"
"2019-20","Spring","CEE","5654","Critical Issues in Transport","Hancock","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","21055","  3"
"2019-20","Spring","ISE","5984","SS:Human Factors in Transp","Klauer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","21123","  3"
"2019-20","Spring","ECE","2804","Integrated Design Project","Yu","3.82","50","41.7","8.3","0","0","0","0","0","0","0","0","0","0","12","21157","  2"
"2019-20","Spring","ECE","2804","Integrated Design Project","Sarker","3.98","91.7","8.3","0","0","0","0","0","0","0","0","0","0","0","12","21160","  2"
"2019-20","Spring","CEE","5984","SS: Urban Water Sustainability","Rippy","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","21265","  3"
"2019-20","Spring","BMES","5984","SS: Excitable Membranes","Poelzing","3.75","75","0","0","25","0","0","0","0","0","0","0","0","0","8","21526","  3"
"2019-20","Spring","MINE","5984","SS: Nat Resource Eng Lawyers","Luxbacher","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","21734","  3"
"2020-21","Fall","AOE","5174","Introduction to Plasma Science","Adams","3.55","0","62.5","37.5","0","0","0","0","0","0","0","0","0","0","8","80483","  3"
"2020-21","Fall","CEE","5194","Environ Engr Micro","Pruden-Bagchi","3.7","50","12.5","37.5","0","0","0","0","0","0","0","0","0","0","8","82065","  3"
"2020-21","Fall","ME","5104","Thermodynamics: Found/Applic","von Spakovsky","3.13","25","0","25","25","12.5","0","0","12.5","0","0","0","0","0","8","86857","  3"
"2020-21","Fall","ME","5434","Adv Intro Comp Fluid Dynamics","Choi","3.76","37.5","50","12.5","0","0","0","0","0","0","0","0","0","0","8","86865","  3"
"2020-21","Fall","ECE","2804","Integrated Design Project","Yu","3.65","25","50","16.7","8.3","0","0","0","0","0","0","0","0","0","12","91046","  2"
"2020-21","Fall","ECE","2804","Integrated Design Project","Han","3.46","25","8.3","50","16.7","0","0","0","0","0","0","0","0","0","12","91047","  2"
"2020-21","Fall","ISE","5804","Fundamentals of SE","Salado Diez","3.43","25","37.5","12.5","0","12.5","12.5","0","0","0","0","0","0","0","8","91076","  3"
"2020-21","Fall","MINE","3984","SS: Mining Geomechanics","Karfakis","2.14","12.5","12.5","0","12.5","0","0","0","25","12.5","12.5","12.5","0","0","8","91452","  3"
"2020-21","Fall","MINE","3984","SS: Mining Geomechanics","Karfakis","1.86","0","0","0","12.5","0","25","25","0","25","0","12.5","0","0","8","91453","  3"
"2020-21","Fall","MINE","3984","SS: Mining Geomechanics","Karfakis","2.27","0","0","0","25","0","37.5","25","0","12.5","0","0","0","0","8","91455","  3"
"2020-21","Fall","CEE","5344","Surface-Groundwater Interact","Hester","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","91588","  3"
"2020-21","Fall","AOE","6124","Hypersonic Aerodynamics","Young","3.64","37.5","37.5","12.5","0","12.5","0","0","0","0","0","0","0","0","8","91691","  3"
"2020-21","Fall","AOE","6124","Hypersonic Aerodynamics","Young","3.68","37.5","37.5","12.5","12.5","0","0","0","0","0","0","0","0","0","8","91771","  3"
"2020-21","Fall","CS","4984","SS:Compet Problem Solving II","Back","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","91936","  3"
"2020-21","Fall","CS","6724","TS:Part Welbeing Undrserv Comm","Kelliher","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","92028","  3"
"2020-21","Fall","ISE","5604","Human Information Processing","Lau","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","92161","  3"
"2020-21","Fall","ISE","4984","SS: Interdisciplinary Design I","Queen","3.46","12.5","37.5","25","25","0","0","0","0","0","0","0","0","0","8","92353","  3"
"2020-21","Spring","CHE","5126","Transport Phenomena","Bortner","3.5","25","33.3","25","8.3","0","8.3","0","0","0","0","0","0","0","12","12451","  2"
"2020-21","Spring","CS","2304","TS: Python Programming","Lohani","3.73","79.2","4.2","12.5","0","0","0","0","0","0","0","0","4.2","0","24","13098","  1"
"2020-21","Spring","ECE","4144","Optical Systems","Poon","3.38","25","25","12.5","25","0","12.5","0","0","0","0","0","0","0","8","13571","  3"
"2020-21","Spring","ECE","5620","Advanced DSP and Filter Design","Lanzerotti","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","13682","  3"
"2020-21","Spring","ENGE","2094","Create!: Ideation & Innovation","Chambers","3.04","37.5","12.5","12.5","12.5","0","12.5","0","0","0","0","0","12.5","0","8","14615","  3"
"2020-21","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.77","79.2","4.2","0","12.5","0","0","0","4.2","0","0","0","0","0","24","16396","  1"
"2020-21","Spring","MINE","4536","Senior Design Project","Harwood","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","17952","  2"
"2020-21","Spring","MSE","5144","Deformation & Fracture of Mtls","Aidi","3.64","12.5","62.5","25","0","0","0","0","0","0","0","0","0","0","8","18185","  3"
"2020-21","Spring","CS","4504","Computer Organization","Zeng","2.79","25","12.5","25","12.5","0","0","0","0","0","12.5","0","12.5","2","8","20489","  3"
"2020-21","Spring","CS","6704","AT: Software Eng Resea","Meng","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","0","8","20538","  3"
"2020-21","Spring","ECE","4124","Radio Wave Propagation","Talty","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","20767","  3"
"2020-21","Spring","ECE","2804","Integrated Design Project","Yu","3.21","8.3","25","0","50","16.7","0","0","0","0","0","0","0","0","12","20775","  2"
"2020-21","Spring","ECE","2804","Integrated Design Project","Baumann","3.62","25","41.7","25","8.3","0","0","0","0","0","0","0","0","0","12","20782","  2"
"2020-21","Spring","AOE","5064","Structural Optimization","Canfield","3.64","50","25","0","12.5","12.5","0","0","0","0","0","0","0","0","8","21021","  3"
"2020-21","Spring","AOE","5664","Upper Atmosphere & Ionosphere","England","3.71","37.5","37.5","25","0","0","0","0","0","0","0","0","0","0","8","21129","  3"
"2020-21","Spring","MINE","5094","Particulate Process Modeling","Noble","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","21241","  3"
"2020-21","Spring","ISE","4984","SS: Interdisciplinary Design 2","Queen","3.59","25","37.5","25","12.5","0","0","0","0","0","0","0","0","0","8","21305","  3"
"2020-21","Spring","ECE","5984","SS: Optimization Theory for ML","Jin","3.52","25","12.5","62.5","0","0","0","0","0","0","0","0","0","0","8","21786","  3"
"2020-21","Spring","AOE","5164","Fluid-Structure Interaction","Wang","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","21844","  3"
"2020-21","Spring","ME","3984","SS: Emerging Tech Project Exp","Wicks","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","21959","  3"
"2021-22","Fall","AOE","2074","Computational Methods","Xiao","2.93","16.7","16.7","8.3","0","25","16.7","8.3","8.3","0","0","0","0","1","12","80396","  2"
"2021-22","Fall","AOE","5754","Applied Linear Systems","Southward","3.65","50","0","50","0","0","0","0","0","0","0","0","0","0","8","80521","  3"
"2021-22","Fall","CHE","5044","Engineering Mathematics","Senger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82449","  3"
"2021-22","Fall","CHE","5144","Advanced Thermodynamics","Deshmukh","3.42","25","25","12.5","25","12.5","0","0","0","0","0","0","0","0","8","82452","  3"
"2021-22","Fall","ECE","2804","Integrated Design Project","Yu","2.77","8.3","16.7","8.3","25","8.3","25","0","0","0","0","0","8.3","1","12","83443","  2"
"2021-22","Fall","ECE","4534","Embedded System Design","Plassmann","3.73","50","33.3","0","16.7","0","0","0","0","0","0","0","0","0","6","83495","  4"
"2021-22","Fall","ESM","5554","Turbulence and Turbulent Flows","Foroutan","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","84944","  3"
"2021-22","Fall","ISE","5405","Optimization","Xie","3.66","62.5","0","25","0","12.5","0","0","0","0","0","0","0","0","8","86287","  3"
"2021-22","Fall","ME","5574","Nonlinear Systems Theory","Sultan","3.81","37.5","62.5","0","0","0","0","0","0","0","0","0","0","0","8","87157","  3"
"2021-22","Fall","MINE","5114","Sustain Mineral Energ Resource","Sarver","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","88524","  3"
"2021-22","Fall","CEE","5444","Stability of Structures","Koutromanos","3.35","25","25","12.5","0","37.5","0","0","0","0","0","0","0","0","8","91030","  3"
"2021-22","Fall","ME","4584","Robotics Laboratory","Losey","3.05","12.5","20.8","20.8","12.5","20.8","0","0","0","8.3","4.2","0","0","1","24","91119","  1"
"2021-22","Fall","ESM","5264","Mech Of Adhes & Inter","Dillard","3.38","37.5","12.5","12.5","12.5","12.5","12.5","0","0","0","0","0","0","0","8","91184","  3"
"2021-22","Fall","CS","5734","Soc Comp & Comp Support Coop","Lee","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","91305","  3"
"2021-22","Fall","ISE","4624","Work Physiology","Madigan","3.55","37.5","37.5","0","12.5","0","12.5","0","0","0","0","0","0","0","8","91597","  3"
"2021-22","Fall","ISE","5174","Engr Program Project Mgt","Harmon","3.59","12.5","50","37.5","0","0","0","0","0","0","0","0","0","0","8","91601","  3"
"2021-22","Fall","CS","4164","Future of Security","Brantly","3.41","62.5","0","12.5","0","0","0","25","0","0","0","0","0","0","8","91987","  3"
"2021-22","Fall","CHE","4984","SS: Composite Processing","Bortner","3.59","50","12.5","12.5","12.5","12.5","0","0","0","0","0","0","0","0","8","92098","  3"
"2021-22","Fall","AOE","5614","Modeling Multifunct Composites","Seidel","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","92223","  3"
"2021-22","Fall","AOE","5124","Aero and Hydroacoustics","Devenport","3.46","25","37.5","25","0","0","0","12.5","0","0","0","0","0","0","8","92270","  3"
"2021-22","Fall","ME","5784","Adv Industrial IoT Platform","Li","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","92703","  3"
"2021-22","Fall","BMES","5984","SS: Cancer Eng Bio Det Therap","Robertson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","93192","  3"
"2021-22","Spring","CS","5046","Computation for Data Sciences","Zhang","3.5","87.5","0","0","0","0","0","0","0","0","0","0","12.5","0","8","13411","  3"
"2021-22","Spring","CS","6604","TS: Quantum Information Theory","Sikora","3.75","75","0","0","25","0","0","0","0","0","0","0","0","0","8","13508","  3"
"2021-22","Spring","ECE","2804","Integrated Design Project","Sarker","3.38","33.3","0","25","33.3","8.3","0","0","0","0","0","0","0","0","12","13623","  2"
"2021-22","Spring","ECE","3604","Intro to RF & Microwave Eng","Walling","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","13675","  3"
"2021-22","Spring","ECE","5205","Basic Semiconductor Devices","Orlowski","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","13761","  3"
"2021-22","Spring","ECE","5606","Stochastic Signals and Systems","Boker","3.39","12.5","62.5","12.5","0","0","0","0","0","12.5","0","0","0","0","8","13791","  3"
"2021-22","Spring","ESM","3444","Mechanics Laboratory","Johnson","3.15","0","0","58.3","33.3","8.3","0","0","0","0","0","0","0","0","12","15216","  2"
"2021-22","Spring","ESM","4246","Mechanics of Animal Locomotion","Pendar","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","15224","  3"
"2021-22","Spring","ESM","5004","Sci Communication in Eng Mech","Socha","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","15234","  2"
"2021-22","Spring","ESM","5054","Intro to Fluid Mechanics","Ragab","3.29","37.5","12.5","12.5","12.5","0","12.5","12.5","0","0","0","0","0","0","8","15236","  3"
